GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,Average,1 Room (Households),2 Rooms (Households),3 Rooms (Households),4 Rooms (Households),5 Rooms (Households),6 Rooms (Households),7 Rooms (Households),8 or more Rooms (Households),Total (Households),% 1 Room (Households),% 2 Rooms (Households),% 3 Rooms (Households),% 4 Rooms (Households),% 5 Rooms (Households),% 6 Rooms (Households),% 7 Rooms (Households),% 8 or more Rooms (Households),% Total (Households)
268036008,705,036 Cabra West D,036 Cabra West D,Dublin City,RoI,3.2,2,33,43,19,20,0,0,0,117,1.7,28.2,36.8,16.2,17.1,0,0,0,100
268036009,706,036 Cabra West D,036 Cabra West D,Dublin City,RoI,2.4,4,41,47,5,0,0,0,0,101,4,40.6,46.5,5,0,0,0,0,100
268036010,707,036 Cabra West D,036 Cabra West D,Dublin City,RoI,5.6,0,0,1,2,21,20,14,8,71,0,0,1.4,2.8,29.6,28.2,19.7,11.3,100
268036011,708,036 Cabra West D,036 Cabra West D,Dublin City,RoI,4.9,0,0,4,7,31,21,3,1,71,0,0,5.6,9.9,43.7,29.6,4.2,1.4,100
268036012,709,036 Cabra West D,036 Cabra West D,Dublin City,RoI,6.4,0,0,0,0,8,22,20,12,64,0,0,0,0,12.5,34.4,31.3,18.8,100
268037001,1451,094 Chapelizod,094 Chapelizod,Dublin City,RoI,5.2,0,1,8,7,22,22,11,8,84,0,1.2,9.5,8.3,26.2,26.2,13.1,9.5,100
268037002,1452,094 Chapelizod,094 Chapelizod,Dublin City,RoI,4.3,0,10,7,14,26,9,1,3,73,0,13.7,9.6,19.2,35.6,12.3,1.4,4.1,100
268037003,1453,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3.6,2,18,9,28,10,1,4,0,73,2.7,24.7,12.3,38.4,13.7,1.4,5.5,0,100
268037004,1454,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3,4,18,20,19,5,1,0,0,70,5.7,25.7,28.6,27.1,7.1,1.4,0,0,100
268037005,1455,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3,5,24,34,9,4,4,2,2,87,5.7,27.6,39.1,10.3,4.6,4.6,2.3,2.3,100
268037006,1456,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3.4,2,13,46,54,10,0,0,0,127,1.6,10.2,36.2,42.5,7.9,0,0,0,100
268037007,1457,094 Chapelizod,094 Chapelizod,Dublin City,RoI,5.1,0,1,4,11,27,15,17,6,88,0,1.1,4.5,12.5,30.7,17,19.3,6.8,100
268037008,1458,094 Chapelizod,094 Chapelizod,Dublin City,RoI,4.1,2,11,19,30,7,7,5,7,90,2.2,12.2,21.1,33.3,7.8,7.8,5.6,7.8,100
268037009,1459,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3.8,4,15,22,30,13,8,7,1,102,3.9,14.7,21.6,29.4,12.7,7.8,6.9,1,100
268037010,1460,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3.4,0,8,17,22,16,4,0,0,77,0,10.4,22.1,28.6,20.8,5.2,0,0,100
268037011,1461,094 Chapelizod,094 Chapelizod,Dublin City,RoI,2.8,21,20,8,20,10,5,4,2,105,20,19,7.6,19,9.5,4.8,3.8,1.9,100
268037012,1462,094 Chapelizod,094 Chapelizod,Dublin City,RoI,6.1,1,0,5,0,11,26,31,33,116,0.9,0,4.3,0,9.5,22.4,26.7,28.4,100
268037013,1463,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3,4,29,44,30,7,0,0,0,115,3.5,25.2,38.3,26.1,6.1,0,0,0,100
268037014,1464,094 Chapelizod,094 Chapelizod,Dublin City,RoI,2.9,3,24,30,19,1,1,0,1,82,3.7,29.3,36.6,23.2,1.2,1.2,0,1.2,100
268037015,1465,094 Chapelizod,094 Chapelizod,Dublin City,RoI,3.2,0,19,17,23,4,1,0,0,65,0,29.2,26.2,35.4,6.2,1.5,0,0,100
268038001,1466,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,4.5,2,5,13,12,48,17,4,0,105,1.9,4.8,12.4,11.4,45.7,16.2,3.8,0,100
268038002,1467,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,4,1,7,23,27,58,1,2,0,127,0.8,5.5,18.1,21.3,45.7,0.8,1.6,0,100
268038003,1468,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,2.8,7,29,59,26,3,0,0,0,129,5.4,22.5,45.7,20.2,2.3,0,0,0,100
268038004,1469,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,2.8,9,27,51,17,6,0,0,0,114,7.9,23.7,44.7,14.9,5.3,0,0,0,100
268038005,1470,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,2.9,3,27,45,16,5,2,0,0,100,3,27,45,16,5,2,0,0,100
268038006,1471,095 Cherry Orchard A,095 Cherry Orchard A,Dublin City,RoI,4.3,0,9,12,22,74,13,0,0,137,0,6.6,8.8,16.1,54,9.5,0,0,100
268039001,1472,096 Carna,096 Carna,Dublin City,RoI,4.6,1,2,13,7,70,12,1,0,109,0.9,1.8,11.9,6.4,64.2,11,0.9,0,100
268039002,1473,096 Carna,096 Carna,Dublin City,RoI,4.8,0,1,7,17,38,27,7,1,104,0,1,6.7,16.3,36.5,26,6.7,1,100
268039003,1474,096 Carna,096 Carna,Dublin City,RoI,4.3,0,5,9,30,31,7,5,1,92,0,5.4,9.8,32.6,33.7,7.6,5.4,1.1,100
268039004,1475,096 Carna,096 Carna,Dublin City,RoI,4.4,0,1,7,19,62,11,2,0,112,0,0.9,6.3,17,55.4,9.8,1.8,0,100
268039005,1476,096 Carna,096 Carna,Dublin City,RoI,4.4,0,1,13,19,45,12,2,1,100,0,1,13,19,45,12,2,1,100
268039006,1477,096 Carna,096 Carna,Dublin City,RoI,3.2,0,48,26,12,34,7,0,0,137,0,35,19,8.8,24.8,5.1,0,0,100
268039007,1478,096 Carna,096 Carna,Dublin City,RoI,4.4,1,0,10,27,35,14,0,0,90,1.1,0,11.1,30,38.9,15.6,0,0,100
268039008,1479,096 Carna,096 Carna,Dublin City,RoI,4.3,0,4,11,23,34,12,2,1,92,0,4.3,12,25,37,13,2.2,1.1,100
268039009,1480,096 Carna,096 Carna,Dublin City,RoI,4.5,0,3,11,11,33,17,2,0,81,0,3.7,13.6,13.6,40.7,21,2.5,0,100
268039010,1481,096 Carna,096 Carna,Dublin City,RoI,4.6,1,3,17,20,62,25,7,2,143,0.7,2.1,11.9,14,43.4,17.5,4.9,1.4,100
268040001,1482,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.2,2,1,12,10,62,10,0,0,107,1.9,0.9,11.2,9.3,57.9,9.3,0,0,100
268040002,1483,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.3,0,0,13,10,63,10,3,1,113,0,0,11.5,8.8,55.8,8.8,2.7,0.9,100
268040004,1485,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,2.8,5,42,67,28,9,0,0,0,157,3.2,26.8,42.7,17.8,5.7,0,0,0,100
268040005,1486,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,2.6,3,22,50,5,3,0,0,0,89,3.4,24.7,56.2,5.6,3.4,0,0,0,100
268040006,1487,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.8,0,0,9,2,67,25,3,0,112,0,0,8,1.8,59.8,22.3,2.7,0,100
268040007,1488,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.4,0,1,12,5,56,8,3,2,97,0,1,12.4,5.2,57.7,8.2,3.1,2.1,100
268040008,1489,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.4,1,1,8,9,52,26,1,1,112,0.9,0.9,7.1,8,46.4,23.2,0.9,0.9,100
268040009,1490,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.8,0,0,10,1,54,13,1,0,81,0,0,12.3,1.2,66.7,16,1.2,0,100
268040010,1491,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.7,0,2,10,1,67,13,2,1,100,0,2,10,1,67,13,2,1,100
268040011,1492,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.9,0,0,7,6,54,24,2,2,100,0,0,7,6,54,24,2,2,100
268040012,1493,097 Cherry Orchard C,097 Cherry Orchard C,Dublin City,RoI,4.6,0,0,13,19,77,19,0,0,134,0,0,9.7,14.2,57.5,14.2,0,0,100
268041001,710,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,6.2,2,0,2,1,12,46,25,14,102,2,0,2,1,11.8,45.1,24.5,13.7,100
268041002,711,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,6.2,0,0,1,4,12,34,40,21,117,0,0,0.9,3.4,10.3,29.1,34.2,17.9,100
268041003,712,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.9,2,0,3,6,7,23,22,20,89,2.2,0,3.4,6.7,7.9,25.8,24.7,22.5,100
268041004,713,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.6,0,1,3,4,26,40,7,9,92,0,1.1,3.3,4.3,28.3,43.5,7.6,9.8,100
268041005,714,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.8,0,1,5,3,18,31,22,12,96,0,1,5.2,3.1,18.8,32.3,22.9,12.5,100
268041006,715,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.4,0,1,4,3,30,43,15,2,103,0,1,3.9,2.9,29.1,41.7,14.6,1.9,100
268041007,716,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,6.7,0,0,0,2,12,19,14,35,84,0,0,0,2.4,14.3,22.6,16.7,41.7,100
268041008,717,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,3.5,31,12,8,6,6,16,8,9,101,30.7,11.9,7.9,5.9,5.9,15.8,7.9,8.9,100
268041009,718,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.2,1,0,7,5,28,34,10,7,99,1,0,7.1,5.1,28.3,34.3,10.1,7.1,100
268041010,719,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.4,1,2,8,4,28,65,11,8,132,0.8,1.5,6.1,3,21.2,49.2,8.3,6.1,100
268041011,720,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.4,1,0,2,5,24,40,11,8,98,1,0,2,5.1,24.5,40.8,11.2,8.2,100
268041012,721,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,2.4,42,2,1,1,3,6,5,3,68,61.8,2.9,1.5,1.5,4.4,8.8,7.4,4.4,100
268041013,722,037 Clontarf East A,037 Clontarf East A,Dublin City,RoI,5.7,0,2,18,7,7,19,28,27,114,0,1.8,15.8,6.1,6.1,16.7,24.6,23.7,100
268042001,723,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.6,2,0,4,3,19,26,21,4,82,2.4,0,4.9,3.7,23.2,31.7,25.6,4.9,100
268042002,724,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.5,1,2,10,6,19,38,18,10,106,0.9,1.9,9.4,5.7,17.9,35.8,17,9.4,100
268042003,725,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,3.3,0,16,18,36,8,2,0,0,86,0,18.6,20.9,41.9,9.3,2.3,0,0,100
268042004,726,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4.7,0,2,5,21,28,9,7,3,78,0,2.6,6.4,26.9,35.9,11.5,9,3.8,100
268042005,727,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4.7,3,8,14,20,16,27,17,6,116,2.6,6.9,12.1,17.2,13.8,23.3,14.7,5.2,100
268042006,728,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4.5,0,3,12,28,21,12,3,3,84,0,3.6,14.3,33.3,25,14.3,3.6,3.6,100
268042007,729,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.3,3,4,11,5,25,22,19,15,109,2.8,3.7,10.1,4.6,22.9,20.2,17.4,13.8,100
268042008,730,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.8,0,0,4,4,27,37,21,10,105,0,0,3.8,3.8,25.7,35.2,20,9.5,100
268042009,731,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.5,0,0,6,4,46,45,27,7,142,0,0,4.2,2.8,32.4,31.7,19,4.9,100
268042010,732,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.7,0,0,0,3,10,24,26,34,99,0,0,0,3,10.1,24.2,26.3,34.3,100
268042011,733,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6,1,2,1,2,20,49,30,13,120,0.8,1.7,0.8,1.7,16.7,40.8,25,10.8,100
268042012,734,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.1,1,1,1,4,11,40,21,28,113,0.9,0.9,0.9,3.5,9.7,35.4,18.6,24.8,100
268042013,735,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,7.3,0,0,1,3,1,10,30,50,95,0,0,1.1,3.2,1.1,10.5,31.6,52.6,100
268042014,736,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.4,0,1,2,2,9,47,29,22,113,0,0.9,1.8,1.8,8,41.6,25.7,19.5,100
268042015,737,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,7.3,0,0,1,0,1,5,30,38,76,0,0,1.3,0,1.3,6.6,39.5,50,100
268042016,738,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.4,1,1,2,1,6,25,29,29,98,1,1,2,1,6.1,25.5,29.6,29.6,100
268042017,739,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.3,0,1,7,3,5,23,19,37,100,0,1,7,3,5,23,19,37,100
268042018,740,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.7,0,2,2,2,8,13,22,36,86,0,2.3,2.3,2.3,9.3,15.1,25.6,41.9,100
268042019,741,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,3.4,3,10,24,32,4,2,0,0,76,3.9,13.2,31.6,42.1,5.3,2.6,0,0,100
268042020,742,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,5.5,1,7,6,29,4,22,20,24,116,0.9,6,5.2,25,3.4,19,17.2,20.7,100
268042021,743,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,3.8,0,14,6,44,8,10,0,0,85,0,16.5,7.1,51.8,9.4,11.8,0,0,100
268042022,744,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4,7,24,7,2,1,15,12,5,75,9.3,32,9.3,2.7,1.3,20,16,6.7,100
268042023,745,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,6.9,0,0,0,2,0,10,37,26,77,0,0,0,2.6,0,13,48.1,33.8,100
268042024,746,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,3.4,2,12,27,26,10,3,0,0,81,2.5,14.8,33.3,32.1,12.3,3.7,0,0,100
268042025,747,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4.6,4,14,9,4,8,2,9,12,62,6.5,22.6,14.5,6.5,12.9,3.2,14.5,19.4,100
268042026,748,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,4.4,0,17,26,14,9,8,8,16,101,0,16.8,25.7,13.9,8.9,7.9,7.9,15.8,100
268042027,749,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,7.2,0,0,1,1,2,12,20,54,92,0,0,1.1,1.1,2.2,13,21.7,58.7,100
268042028,750,038 Clontarf East B,038 Clontarf East B,Dublin City,RoI,3.4,0,10,49,33,11,2,0,0,108,0,9.3,45.4,30.6,10.2,1.9,0,0,100
268043001,751,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,6.1,0,4,8,16,5,9,15,42,101,0,4,7.9,15.8,5,8.9,14.9,41.6,100
268043002,752,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,5.9,0,1,8,10,13,21,19,31,108,0,0.9,7.4,9.3,12,19.4,17.6,28.7,100
268043003,753,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,4.5,6,15,24,34,7,5,14,24,132,4.5,11.4,18.2,25.8,5.3,3.8,10.6,18.2,100
268043004,754,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,4.5,1,19,6,18,1,6,9,18,83,1.2,22.9,7.2,21.7,1.2,7.2,10.8,21.7,100
268043005,755,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,5.9,0,2,2,12,9,17,19,15,78,0,2.6,2.6,15.4,11.5,21.8,24.4,19.2,100
268043006,756,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,6.1,0,8,7,2,4,14,23,22,80,0,10,8.8,2.5,5,17.5,28.8,27.5,100
268043007,757,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,7.1,0,0,1,1,2,8,32,39,85,0,0,1.2,1.2,2.4,9.4,37.6,45.9,100
268043008,758,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,6.9,0,0,2,3,0,12,53,33,105,0,0,1.9,2.9,0,11.4,50.5,31.4,100
268043009,759,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,5.3,1,4,12,5,17,32,9,8,89,1.1,4.5,13.5,5.6,19.1,36,10.1,9,100
268043010,760,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,6.7,0,1,3,0,1,13,27,24,71,0,1.4,4.2,0,1.4,18.3,38,33.8,100
268043011,761,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,4.9,3,9,18,20,9,20,12,16,109,2.8,8.3,16.5,18.3,8.3,18.3,11,14.7,100
268043012,762,039 Clontarf East C,039 Clontarf East C,Dublin City,RoI,5.8,0,0,6,18,12,28,20,18,104,0,0,5.8,17.3,11.5,26.9,19.2,17.3,100
268044001,763,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,6.8,0,0,1,2,2,14,27,42,93,0,0,1.1,2.2,2.2,15.1,29,45.2,100
268044002,764,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,6.9,0,0,1,4,2,11,18,37,75,0,0,1.3,5.3,2.7,14.7,24,49.3,100
268044003,765,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,4.2,18,33,32,2,2,8,17,36,154,11.7,21.4,20.8,1.3,1.3,5.2,11,23.4,100
268044004,766,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,6.7,0,2,1,3,5,16,50,45,127,0,1.6,0.8,2.4,3.9,12.6,39.4,35.4,100
268044005,767,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,6.6,0,0,0,0,4,21,35,29,94,0,0,0,0,4.3,22.3,37.2,30.9,100
268044006,768,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,6.8,0,0,1,2,8,27,29,46,116,0,0,0.9,1.7,6.9,23.3,25,39.7,100
268044007,769,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,4.6,4,7,12,20,28,13,7,13,110,3.6,6.4,10.9,18.2,25.5,11.8,6.4,11.8,100
268044008,770,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,4.1,15,15,20,36,6,11,13,11,128,11.7,11.7,15.6,28.1,4.7,8.6,10.2,8.6,100
268044009,771,040 Clontarf East D,040 Clontarf East D,Dublin City,RoI,5.6,11,4,4,7,14,14,21,43,125,8.8,3.2,3.2,5.6,11.2,11.2,16.8,34.4,100
268045001,772,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,5.5,1,0,3,13,16,22,13,13,86,1.2,0,3.5,15.1,18.6,25.6,15.1,15.1,100
268045002,773,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,4.3,0,7,20,18,24,7,7,2,86,0,8.1,23.3,20.9,27.9,8.1,8.1,2.3,100
268045003,774,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,5.5,1,17,8,4,5,30,26,24,118,0.8,14.4,6.8,3.4,4.2,25.4,22,20.3,100
268045004,775,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,5.7,0,1,2,1,12,35,16,4,75,0,1.3,2.7,1.3,16,46.7,21.3,5.3,100
268045005,776,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,6.3,0,0,2,3,11,27,23,20,88,0,0,2.3,3.4,12.5,30.7,26.1,22.7,100
268045006,777,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,6.5,0,0,0,1,11,35,26,14,87,0,0,0,1.1,12.6,40.2,29.9,16.1,100
268045007,778,041 Clontarf East E,041 Clontarf East E,Dublin City,RoI,6.7,0,0,0,1,6,18,17,21,64,0,0,0,1.6,9.4,28.1,26.6,32.8,100
268046001,779,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,4.7,1,4,14,5,17,20,10,2,77,1.3,5.2,18.2,6.5,22.1,26,13,2.6,100
268046002,780,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.1,0,1,7,7,24,25,9,2,79,0,1.3,8.9,8.9,30.4,31.6,11.4,2.5,100
268046003,781,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.6,0,3,4,10,20,33,28,12,115,0,2.6,3.5,8.7,17.4,28.7,24.3,10.4,100
268046004,782,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.1,0,2,3,20,32,37,6,3,106,0,1.9,2.8,18.9,30.2,34.9,5.7,2.8,100
268046005,783,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.3,0,0,2,16,21,31,10,4,88,0,0,2.3,18.2,23.9,35.2,11.4,4.5,100
268046006,784,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.6,0,2,5,8,16,34,20,13,103,0,1.9,4.9,7.8,15.5,33,19.4,12.6,100
268046007,785,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.6,0,2,3,11,34,27,14,11,102,0,2,2.9,10.8,33.3,26.5,13.7,10.8,100
268046008,786,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.5,0,0,4,6,29,40,10,2,92,0,0,4.3,6.5,31.5,43.5,10.9,2.2,100
268046009,787,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,4.3,21,9,4,11,19,28,13,5,115,18.3,7.8,3.5,9.6,16.5,24.3,11.3,4.3,100
268046010,788,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.2,2,1,12,7,12,25,17,12,95,2.1,1.1,12.6,7.4,12.6,26.3,17.9,12.6,100
268046011,789,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,6,0,4,3,4,9,41,26,18,108,0,3.7,2.8,3.7,8.3,38,24.1,16.7,100
268046012,790,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.5,2,5,3,1,15,41,20,10,103,1.9,4.9,2.9,1,14.6,39.8,19.4,9.7,100
268046013,791,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,3.3,0,15,22,39,2,0,0,0,79,0,19,27.8,49.4,2.5,0,0,0,100
268046014,792,042 Clontarf West A,042 Clontarf West A,Dublin City,RoI,5.6,0,2,2,15,36,24,11,13,103,0,1.9,1.9,14.6,35,23.3,10.7,12.6,100
268047001,793,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.3,0,9,12,39,27,7,7,4,110,0,8.2,10.9,35.5,24.5,6.4,6.4,3.6,100
268047002,794,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.1,0,9,9,28,32,10,0,0,91,0,9.9,9.9,30.8,35.2,11,0,0,100
268047003,795,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.2,0,5,9,32,28,9,1,1,89,0,5.6,10.1,36,31.5,10.1,1.1,1.1,100
268047004,796,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.1,1,14,13,25,30,7,1,1,92,1.1,15.2,14.1,27.2,32.6,7.6,1.1,1.1,100
268047005,797,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.3,0,4,10,40,44,8,4,0,114,0,3.5,8.8,35.1,38.6,7,3.5,0,100
268047006,798,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.2,0,5,10,40,27,11,4,1,103,0,4.9,9.7,38.8,26.2,10.7,3.9,1,100
268047007,799,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,5.2,1,1,4,8,38,17,7,5,82,1.2,1.2,4.9,9.8,46.3,20.7,8.5,6.1,100
268047008,800,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.6,0,1,3,21,25,7,0,0,57,0,1.8,5.3,36.8,43.9,12.3,0,0,100
268047009,801,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,2.6,19,13,7,9,8,2,1,0,63,30.2,20.6,11.1,14.3,12.7,3.2,1.6,0,100
268047010,802,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,4.4,0,1,10,38,33,17,3,1,110,0,0.9,9.1,34.5,30,15.5,2.7,0.9,100
268047011,803,043 Clontarf West B,043 Clontarf West B,Dublin City,RoI,5,0,0,3,14,28,14,6,3,71,0,0,4.2,19.7,39.4,19.7,8.5,4.2,100
268048001,804,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,5,0,3,8,18,14,22,9,7,84,0,3.6,9.5,21.4,16.7,26.2,10.7,8.3,100
268048002,805,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,5.1,4,10,9,9,17,24,14,15,104,3.8,9.6,8.7,8.7,16.3,23.1,13.5,14.4,100
268048003,806,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,4.7,8,10,14,1,1,15,14,16,84,9.5,11.9,16.7,1.2,1.2,17.9,16.7,19,100
268048004,807,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,3.5,2,4,27,22,8,2,0,1,68,2.9,5.9,39.7,32.4,11.8,2.9,0,1.5,100
268048005,808,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,3.2,0,16,28,21,5,0,0,0,71,0,22.5,39.4,29.6,7,0,0,0,100
268048006,809,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,5.9,1,1,5,11,20,18,24,29,113,0.9,0.9,4.4,9.7,17.7,15.9,21.2,25.7,100
268048007,810,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,3.2,5,18,24,9,1,3,4,3,70,7.1,25.7,34.3,12.9,1.4,4.3,5.7,4.3,100
268048008,811,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,2.5,23,33,7,3,3,1,1,9,90,25.6,36.7,7.8,3.3,3.3,1.1,1.1,10,100
268048009,812,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,3.1,7,12,13,10,0,1,1,3,48,14.6,25,27.1,20.8,0,2.1,2.1,6.3,100
268048010,813,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,4.9,0,8,24,13,12,29,13,14,117,0,6.8,20.5,11.1,10.3,24.8,11.1,12,100
268048011,814,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,2.6,6,29,34,10,2,0,0,0,84,7.1,34.5,40.5,11.9,2.4,0,0,0,100
268048012,815,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,5.4,3,9,7,20,10,14,27,34,134,2.2,6.7,5.2,14.9,7.5,10.4,20.1,25.4,100
268048013,816,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,6.3,1,1,4,1,3,0,10,46,75,1.3,1.3,5.3,1.3,4,0,13.3,61.3,100
268048014,817,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,4.5,0,3,11,15,45,16,6,9,118,0,2.5,9.3,12.7,38.1,13.6,5.1,7.6,100
268048015,818,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,6.3,0,0,0,3,11,28,28,26,102,0,0,0,2.9,10.8,27.5,27.5,25.5,100
268048016,819,044 Clontarf West C,044 Clontarf West C,Dublin City,RoI,3.5,0,17,52,13,4,2,3,8,102,0,16.7,51,12.7,3.9,2,2.9,7.8,100
