Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Persons_In_Communal_Establishments_Establishments_2011,Persons_In_Communal_Establishments_Persons_2011
10656,47033003,A047033003,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10657,47033004,A047033004,18013,013 Ballymodan,Cork County,South-West,SE,Southern,1,66
10658,47033005,A047033005,18013,013 Ballymodan,Cork County,South-West,SE,Southern,1,21
10659,47033006,A047033006,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10660,47033007,A047033007,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10661,47033008,A047033008,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10662,47033009,A047033009,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10663,47033010,A047033010,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10664,47033011,A047033011,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10665,47033012,A047033012,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10666,47033013,A047033013,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10667,47033014,A047033014,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10668,47033015,A047033015,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10669,47033016,A047033016,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
10670,47033017,A047033017,18013,013 Ballymodan,Cork County,South-West,SE,Southern,0,0
11354,47034001,A047034001,18107,107 Ballymoney,Cork County,South-West,SE,Southern,0,0
11355,47034002,A047034002,18107,107 Ballymoney,Cork County,South-West,SE,Southern,0,0
11356,47034003,A047034003,18107,107 Ballymoney,Cork County,South-West,SE,Southern,0,0
10671,47035001,A047035001,18014,014 Ballymurphy,Cork County,South-West,SE,Southern,0,0
10672,47035002,A047035002,18014,014 Ballymurphy,Cork County,South-West,SE,Southern,0,0
10673,47035003,A047035003,18014,014 Ballymurphy,Cork County,South-West,SE,Southern,1,32
10937,47036001,A047036001,18077,077 Ballynaglogh,Cork County,South-West,SE,Southern,0,0
11705,47037001,A047037001,18223,223 Ballynamona,Cork County,South-West,SE,Southern,0,0
11706,47037002,A047037002,18223,223 Ballynamona,Cork County,South-West,SE,Southern,0,0
11707,47037003,A047037003,18223,223 Ballynamona,Cork County,South-West,SE,Southern,0,0
11708,47037004,A047037004,18223,223 Ballynamona,Cork County,South-West,SE,Southern,0,0
11390,47038001,A047038001,18123,123 Ballynoe,Cork County,South-West,SE,Southern,0,0
11391,47038002,A047038002,18123,123 Ballynoe,Cork County,South-West,SE,Southern,0,0
11392,47038003,A047038003,18123,123 Ballynoe,Cork County,South-West,SE,Southern,0,0
11815,47039001,A047039001,18248,248 Ballyspillane,Cork County,South-West,SE,Southern,0,0
11474,47040001,A047040001,18147,147 Banteer,Cork County,South-West,SE,Southern,0,0
11475,47040002,A047040002,18147,147 Banteer,Cork County,South-West,SE,Southern,0,0
11476,47040003,A047040003,18147,147 Banteer,Cork County,South-West,SE,Southern,0,0
10737,47042001,A047042001,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10738,47042002,A047042002,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,2,46
10739,47042003,A047042003,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10740,47042004,A047042004,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10741,47042005,A047042005,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10742,47042006,A047042006,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10743,47042007,A047042007,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,1,1
10744,47042008,A047042008,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10745,47042009,A047042009,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,2,143
10746,47042010,A047042010,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,4,105
10747,47042011,A047042011,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10748,47042012,A047042012,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10749,47042013,A047042013,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10750,47042014,A047042014,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10751,47042015,A047042015,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
10752,47042016,A047042016,18034,034 Bantry Urban,Cork County,South-West,SE,Southern,0,0
11477,47043001,A047043001,18148,148 Barleyhill,Cork County,South-West,SE,Southern,0,0
11478,47043002,A047043002,18148,148 Barleyhill,Cork County,South-West,SE,Southern,1,18
11479,47044001,A047044001,18149,149 Barnacurra,Cork County,South-West,SE,Southern,0,0
10684,47045001,A047045001,18016,016 Baurleigh,Cork County,South-West,SE,Southern,0,0
11480,47046001,A047046001,18150,150 Bawncross,Cork County,South-West,SE,Southern,0,0
11481,47046002,A047046002,18150,150 Bawncross,Cork County,South-West,SE,Southern,0,0
11357,47047001,A047047001,18108,108 Béal Átha an Ghaorthaidh,Cork County,South-West,SE,Southern,1,1
11643,47048001,A047048001,18199,199 Béal Átha an Ghaorthaidh,Cork County,South-West,SE,Southern,0,0
11644,47048002,A047048002,18199,199 Béal Átha an Ghaorthaidh,Cork County,South-West,SE,Southern,0,0
11645,47048003,A047048003,18199,199 Béal Átha an Ghaorthaidh,Cork County,South-West,SE,Southern,0,0
11358,47049001,A047049001,18109,109 Bealock,Cork County,South-West,SE,Southern,0,0
10786,47050001,A047050001,18048,048 Bear,Cork County,South-West,SE,Southern,1,2
10685,47051001,A047051001,18017,017 Bengour,Cork County,South-West,SE,Southern,0,0
10939,47053001,A047053001,18079,079 Blackpool,Cork County,South-West,SE,Southern,0,0
10940,47053002,A047053002,18079,079 Blackpool,Cork County,South-West,SE,Southern,0,0
10941,47053003,A047053003,18079,079 Blackpool,Cork County,South-West,SE,Southern,0,0
10942,47054001,A047054001,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10943,47054002,A047054002,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10944,47054003,A047054003,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10945,47054004,A047054004,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10946,47054005,A047054005,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10947,47054006,A047054006,18080,080 Blarney,Cork County,South-West,SE,Southern,2,9
10948,47054007,A047054007,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10949,47054008,A047054008,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10950,47054009,A047054009,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10951,47054010,A047054010,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10952,47054011,A047054011,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10953,47054012,A047054012,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10954,47054013,A047054013,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10955,47054014,A047054014,18080,080 Blarney,Cork County,South-West,SE,Southern,1,9
10956,47054015,A047054015,18080,080 Blarney,Cork County,South-West,SE,Southern,1,22
10957,47054016,A047054016,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10958,47054017,A047054017,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10959,47054018,A047054018,18080,080 Blarney,Cork County,South-West,SE,Southern,0,0
10960,47054019,A047054019,18080,080 Blarney,Cork County,South-West,SE,Southern,1,15
10961,47054020,A047054020,18080,080 Blarney,Cork County,South-West,SE,Southern,2,2
10962,47054021,A047054021,18080,080 Blarney,Cork County,South-West,SE,Southern,3,27
11482,47055001,A047055001,18151,151 Boherboy,Cork County,South-West,SE,Southern,0,0
11483,47055002,A047055002,18151,151 Boherboy,Cork County,South-West,SE,Southern,0,0
10686,47056001,A047056001,18018,018 Boulteen,Cork County,South-West,SE,Southern,0,0
10687,47056002,A047056002,18018,018 Boulteen,Cork County,South-West,SE,Southern,1,3
12000,47057001,A047057001,18288,288 Bredagh,Cork County,South-West,SE,Southern,0,0
12001,47057002,A047057002,18288,288 Bredagh,Cork County,South-West,SE,Southern,0,0
12002,47057003,A047057003,18288,288 Bredagh,Cork County,South-West,SE,Southern,0,0
12003,47057004,A047057004,18288,288 Bredagh,Cork County,South-West,SE,Southern,0,0
10688,47058001,A047058001,18019,019 Brinny,Cork County,South-West,SE,Southern,0,0
10689,47058002,A047058002,18019,019 Brinny,Cork County,South-West,SE,Southern,1,17
10822,47059004,A047059004,18057,057 Butlerstown,Cork County,South-West,SE,Southern,0,0
11709,47060001,A047060001,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11710,47060002,A047060002,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11711,47060003,A047060003,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11712,47060004,A047060004,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11713,47060005,A047060005,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11714,47060006,A047060006,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11715,47060007,A047060007,18224,224 Buttevant,Cork County,South-West,SE,Southern,1,3
11716,47060008,A047060008,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11717,47060009,A047060009,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
11718,47060010,A047060010,18224,224 Buttevant,Cork County,South-West,SE,Southern,0,0
12004,47061001,A047061001,18289,289 Caheragh,Cork County,South-West,SE,Southern,0,0
11929,47062001,A047062001,18265,265 Caherbarnagh,Cork County,South-West,SE,Southern,0,0
11930,47062002,A047062002,18265,265 Caherbarnagh,Cork County,South-West,SE,Southern,0,0
11719,47063001,A047063001,18225,225 Caherduggan,Cork County,South-West,SE,Southern,1,1
11720,47063002,A047063002,18225,225 Caherduggan,Cork County,South-West,SE,Southern,0,0
10963,47064001,A047064001,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10964,47064002,A047064002,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10965,47064003,A047064003,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10966,47064004,A047064004,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10967,47064005,A047064005,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10968,47064006,A047064006,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10969,47064007,A047064007,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10970,47064008,A047064008,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10971,47064009,A047064009,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10972,47064010,A047064010,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10973,47064011,A047064011,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10974,47064012,A047064012,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10975,47064013,A047064013,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10977,47064015,A047064015,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10978,47064017,A047064017,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10979,47064018,A047064018,18081,081 Caherlag,Cork County,South-West,SE,Southern,1,39
10980,47064019,A047064019,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10981,47064020,A047064020,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10982,47064021,A047064021,18081,081 Caherlag,Cork County,South-West,SE,Southern,1,46
10983,47064022,A047064022,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10984,47064023,A047064023,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10985,47064024,A047064024,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10986,47064025,A047064025,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10987,47064026,A047064026,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10988,47064027,A047064027,18081,081 Caherlag,Cork County,South-West,SE,Southern,0,0
10823,47065001,A047065001,18058,058 Cahermore,Cork County,South-West,SE,Southern,0,0
10824,47065002,A047065002,18058,058 Cahermore,Cork County,South-West,SE,Southern,0,0
11646,47066001,A047066001,18200,200 Ceann Droma,Cork County,South-West,SE,Southern,0,0
11647,47067001,A047067001,18201,201 Cannaway,Cork County,South-West,SE,Southern,0,0
11648,47067002,A047067002,18201,201 Cannaway,Cork County,South-West,SE,Southern,0,0
12005,47068001,A047068001,18290,290 Cléire,Cork County,South-West,SE,Southern,0,0
12006,47068002,A047068002,18290,290 Cléire,Cork County,South-West,SE,Southern,1,23
12007,47068003,A047068003,18290,290 Cléire,Cork County,South-West,SE,Southern,0,0
11721,47069001,A047069001,18226,226 Carrig,Cork County,South-West,SE,Southern,0,0
11393,47070001,A047070001,18124,124 Carrig,Cork County,South-West,SE,Southern,0,0
11557,47071001,A047071001,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11558,47071002,A047071002,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11559,47071003,A047071003,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11560,47071004,A047071004,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11561,47071005,A047071005,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11562,47071006,A047071006,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
11563,47071007,A047071007,18183,183 Carrigaline,Cork County,South-West,SE,Southern,0,0
10989,47072001,A047072001,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10990,47072002,A047072002,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10991,47072003,A047072003,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10992,47072004,A047072004,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10993,47072005,A047072005,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10994,47072006,A047072006,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10995,47072007,A047072007,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10996,47072008,A047072008,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10997,47072009,A047072009,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10998,47072010,A047072010,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
10999,47072011,A047072011,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11000,47072012,A047072012,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11001,47072013,A047072013,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11002,47072014,A047072014,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11003,47072015,A047072015,18082,082 Carrigaline,Cork County,South-West,SE,Southern,1,2
11004,47072016,A047072016,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11005,47072017,A047072017,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11006,47072018,A047072018,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11007,47072019,A047072019,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11008,47072020,A047072020,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11009,47072021,A047072021,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11010,47072022,A047072022,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11011,47072023,A047072023,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11012,47072024,A047072024,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11013,47072025,A047072025,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11014,47072026,A047072026,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11015,47072027,A047072027,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11016,47072028,A047072028,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11017,47072029,A047072029,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11018,47072030,A047072030,18082,082 Carrigaline,Cork County,South-West,SE,Southern,1,2
11019,47072031,A047072031,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11020,47072032,A047072032,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11021,47072033,A047072033,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11022,47072034,A047072034,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11023,47072035,A047072035,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11024,47072036,A047072036,18082,082 Carrigaline,Cork County,South-West,SE,Southern,1,32
11025,47072037,A047072037,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11026,47072038,A047072038,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11027,47072039,A047072039,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11028,47072040,A047072040,18082,082 Carrigaline,Cork County,South-West,SE,Southern,1,22
11029,47072041,A047072041,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
11030,47072042,A047072042,18082,082 Carrigaline,Cork County,South-West,SE,Southern,0,0
12008,47073001,A047073001,18291,291 Carrigbaun,Cork County,South-West,SE,Southern,0,0
12009,47073002,A047073002,18291,291 Carrigbaun,Cork County,South-West,SE,Southern,0,0
11359,47074001,A047074001,18110,110 Carrigboy,Cork County,South-West,SE,Southern,0,0
11360,47074002,A047074002,18110,110 Carrigboy,Cork County,South-West,SE,Southern,0,0
11031,47075001,A047075001,18083,083 Carrignavar,Cork County,South-West,SE,Southern,0,0
11032,47075002,A047075002,18083,083 Carrignavar,Cork County,South-West,SE,Southern,0,0
11033,47075003,A047075003,18083,083 Carrignavar,Cork County,South-West,SE,Southern,0,0
11034,47075004,A047075004,18083,083 Carrignavar,Cork County,South-West,SE,Southern,1,5
11035,47076001,A047076001,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,0,0
11036,47076002,A047076002,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,1,2
11037,47076003,A047076003,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,1,23
11038,47076004,A047076004,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,0,0
11039,47076005,A047076005,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,0,0
11040,47076006,A047076006,18084,084 Carrigrohane Beg,Cork County,South-West,SE,Southern,0,0
11816,47077001,A047077001,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,1,108
11817,47077002,A047077002,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11818,47077003,A047077003,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11819,47077004,A047077004,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11820,47077005,A047077005,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,1,3
11821,47077006,A047077006,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11822,47077007,A047077007,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11823,47077008,A047077008,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,1,9
11824,47077009,A047077009,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11825,47077010,A047077010,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11826,47077011,A047077011,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11827,47077012,A047077012,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11828,47077013,A047077013,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11829,47077014,A047077014,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11830,47077015,A047077015,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11831,47077016,A047077016,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11832,47077017,A047077017,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11833,47077018,A047077018,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
11834,47077019,A047077019,18249,249 Carrigtohill,Cork County,South-West,SE,Southern,0,0
